ano,links,nome,paragrafos_resgatados,indice,paragrafos_tratados_sw
2014,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/papa-diz-que-c%C3%BAria-sofre-de-alzheimer-espiritual-1.161455,esquizofrenia,"['O Papa afirmou que, como qualquer corpo humano, a Cúria sofre de infidelidades ao Evangelho e de doenças que precisa aprender a curar"" Francisco citou 15 doenças, usando expressões fortes como, além de ""alzheimer espiritual"", ""terrorismo do falatório"", ""esquizofrenia existencial"", ""exibicionismo mundano"", ""narcisismo falso"" e ""rivalidades pela glória"".', 'Na lista, o pontífice inclui a ""esquizofrenia existencial"" de quem esquece que está a serviço das pessoas, de quem apenas se limita a realizar trâmites burocráticos, dos que somente dependem de suas próprias paixões, caprichos e manias e ""constroem a seu redor muros e costumes"". ""Sanar essa enfermidade tão grave é urgente e indispensável"", afirmou.']",36,"['papa afirmou corpo humano cúria sofre infidelidades evangelho doenças precisa aprender curar francisco citou doenças usando expressões fortes alzheimer espiritual terrorismo falatório esquizofrenia existencial exibicionismo mundano narcisismo falso rivalidades glória', 'lista pontífice inclui esquizofrenia existencial esquece serviço pessoas limita realizar trâmites burocráticos dependem próprias paixões caprichos manias constroem redor muros costumes sanar enfermidade grave urgente indispensável afirmou']"
2014,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/juiz-do-texas-aprova-execu%C3%A7%C3%A3o-de-preso-com-problemas-mentais-1.158749,esquizofrenia,"['Scott Panetti, diagnosticado com esquizofrenia há três décadas, é apoiado por grupos de defesa dos direitos humanos como o Mental Health America, psiquiatras, ex-juízes, promotores e cristãos evangélicos.\xa0A União Europeia também pediu ao governador do Texas, Rick Perry, que conceda clemência a Panetti.\xa0Panetti foi condenado em 1995 por matar os pais de sua esposa, do qual estava separado, em 1992.']",37,['scott panetti diagnosticado esquizofrenia há décadas apoiado grupos defesa direitos humanos mental health america psiquiatras promotores cristãos evangélicos união europeia pediu governador texas rick perry conceda clemência panetti panetti condenado matar pais esposa separado']
2014,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADcia/assassino-de-cartunista-glauco-responder%C3%A1-por-mais-um-latroc%C3%ADnio-1.156781,esquizofrenia,"['Cadu é o assassino confesso do cartunista Glauco Villas Boas e do filho dele, Raoni, em 2010. Embora seja estudante de Psicologia em uma universidade particular da capital goiana, o rapaz\xa0sofre de esquizofrenia paranoide e, por isso, foi considerado inimputável pela Justiça.']",38,['cadu assassino confesso cartunista glauco villas boas filho dele raoni seja estudante psicologia universidade particular capital goiana rapaz sofre esquizofrenia paranoide considerado inimputável justiça']
2014,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADcia/adolescente-que-teria-matado-pai-a-facadas-%C3%A9-internado-em-caxias-do-sul-1.152890,esquizofrenia,"['. A vítima morreu na hora. O crime ocorreu no bairro Cristal.\xa0Conforme o delegado Anderson Silveira de Lima, que ouviu o adolescente, há suspeita de que o garoto sofra de esquizofrenia.']",39,['vítima morreu hora crime ocorreu bairro cristal conforme delegado anderson silveira lima ouviu adolescente há suspeita garoto sofra esquizofrenia']
2014,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADcia/adolescente-%C3%A9-suspeito-de-matar-pai-em-vacaria-1.152805,esquizofrenia,"['Conforme o delegado Anderson Silveira de Lima, que ouviu o jovem, há suspeita de que o garoto sofra de esquizofrenia. O policial relatou que, durante o depoimento, foram ditas algumas coisas sem nexo. O adolescente, no entanto, não demonstrou estar arrependido.']",40,['conforme delegado anderson silveira lima ouviu jovem há suspeita garoto sofra esquizofrenia policial relatou durante depoimento ditas coisas nexo adolescente entanto demonstrou arrependido']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/indon%C3%A9sia-determinada-a-executar-brasileiro-e-outros-sete-estrangeiros-1.171314,esquizofrenia,"['A família do brasileiro, de 42 anos e proveniente do Paraná, apresentou às autoridades indonésias vários atestados médicos comprovando que ele sofre de esquizofrenia e pede a suspensão da execução por motivos humanitários.']",41,['família brasileiro anos proveniente paraná apresentou autoridades indonésias atestados médicos comprovando sofre esquizofrenia pede suspensão execução motivos humanitários']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/itamaraty-tenta-reverter-pena-de-brasileiro-condenado-%C3%A0-morte-na-indon%C3%A9sia-1.171272,esquizofrenia,"['Nessa sexta, o governo da presidente Dilma Rousseff (PT) voltou a pedir clemência para Gularte. Magalhães disse ao ministro conselheiro da Indonésia Rizki Safary que, embora o governo brasileiro não desconsidere a gravidade do crime cometido por Gularte e respeite a legislação local, apelava para que ele não fosse fuzilado por ""razões humanitárias"", já que foi diagnosticado com esquizofrenia.']",42,['governo presidente dilma rousseff pt voltou pedir clemência gularte magalhães disse ministro conselheiro indonésia rizki safary governo brasileiro desconsidere gravidade crime cometido gularte respeite legislação apelava fosse fuzilado razões humanitárias diagnosticado esquizofrenia']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/indon%C3%A9sia-notifica-brasileiro-e-outros-oito-condenados-sobre-execu%C3%A7%C3%A3o-1.171253,esquizofrenia,['na cidade de Yogyakarta.\xa0Gularte foi diagnosticado com esquizofrenia e um laudo assinado por um psiquiatria da rede pública da Indonésia confirmou o diagnóstico.'],43,['cidade yogyakarta gularte diagnosticado esquizofrenia laudo assinado psiquiatria rede pública indonésia confirmou diagnóstico']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/idoso-que-perdeu-parte-do-c%C3%A9rebro-%C3%A9-executado-por-matar-policial-1.168167,esquizofrenia,"['Após um acidente em 1972 na fábrica onde trabalhava, Clayton precisou se submeter a uma cirurgia cerebral, durante a qual foi extraído um quinto de seu lóbulo frontal para retirar um pedaço de\xa0madeira que havia atravessado o crânio.\xa0Seus advogados Elizabeth Carlyle e Pete Carter afirmaram que o comportamento de Clayton mudou após a operação e que ele sofria alucinações, ataques de depressão e esquizofrenia, assim\xa0como episódios violentos.']",44,['acidente fábrica trabalhava clayton precisou submeter cirurgia cerebral durante extraído lóbulo frontal retirar pedaço madeira havia atravessado crânio advogados elizabeth carlyle pete carter afirmaram comportamento clayton mudou operação sofria alucinações ataques depressão esquizofrenia episódios violentos']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/pol%C3%ADtica/fortunati-comenta-licenciamento-do-pdt-em-blog-1.168088,esquizofrenia,"['""Minha vida política foi marcada por decisões fortes. Acertadas ou não, sempre olhei para trás com orgulho de tudo que fiz pelo Estado e pela cidade e não me arrependo delas. A noite de ontem consolidou mais um destes momentos. Estou oficialmente me licenciando do Partido Democrático Trabalhista (PDT). Afasto-me das estruturas partidárias, mas não de seus valores, movimentos sociais e militantes. Trata-se de um ato revestido de grande simbolismo para mim. Estou tornando claro que as minhas ações sempre foram guiadas pelo bem da cidade, independente de interesses de qualquer partido, inclusive daquele ao qual até o momento estou filiado. Esta foi uma decisão que vem sendo amadurecida há algum tempo e que teve na tarde de ontem na Câmara Municipal seu desfecho final. Sou um defensor ferrenho da independência dos poderes, algo fundamental para a consolidação do Estado Democrático de Direito. Agora não posso admitir que exista em diversos parlamentares uma esquizofrenia política tamanha, na qual se é ao mesmo tempo governo e oposição, cruzando esta fronteira por mera conveniência pessoal.']",45,['vida política marcada decisões fortes acertadas olhei trás orgulho fiz cidade arrependo delas noite consolidou destes momentos oficialmente licenciando partido democrático trabalhista pdt estruturas partidárias valores movimentos sociais militantes ato revestido simbolismo mim tornando claro ações guiadas cidade independente interesses partido filiado decisão sendo amadurecida há algum câmara municipal desfecho defensor ferrenho independência poderes fundamental consolidação democrático direito admitir exista diversos parlamentares esquizofrenia política tamanha governo oposição cruzando fronteira mera conveniência pessoal']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/presidente-da-indon%C3%A9sia-defende-pena-de-morte-para-condenados-por-tr%C3%A1fico-1.167297,esquizofrenia,"['O brasileiro Rodrigo Gularte, de 42 anos, condenado à morte por entrar no país com seis quilos de cocaína escondidos em pranchas de surf, está preso na Indonésia desde 2004 e sua família tenta provar às autoridades que sofre de esquizofrenia para evitar o fuzilamento, com a transferência para um centro psiquiátrico.']",46,['brasileiro rodrigo gularte anos condenado morte entrar país quilos cocaína escondidos pranchas surf preso indonésia família tenta provar autoridades sofre esquizofrenia evitar fuzilamento transferência centro psiquiátrico']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/indon%C3%A9sia-rejeita-troca-de-presos-com-austr%C3%A1lia-1.167120,esquizofrenia,"['Os dois australianos estão entre os 10 condenados à morte que serão fuzilados em breve, entre os quais há estrangeiros originários de Brasil, França, Filipinas, Nigéria e Gana, que também\xa0tiveram seus pedidos de indulto negados.\xa0O brasileiro Rodrigo Gularte, de 42 anos, condenado à morte por entrar no país com seis quilos de cocaína escondidos em pranchas de surf, está preso na Indonésia desde 2004 e sua família\xa0tenta provar às autoridades que sofre de esquizofrenia para evitar o fuzilamento, com a transferência para um centro psiquiátrico.']",47,['australianos condenados morte serão fuzilados há estrangeiros originários brasil frança filipinas nigéria gana pedidos indulto negados brasileiro rodrigo gularte anos condenado morte entrar país quilos cocaína escondidos pranchas surf preso indonésia família tenta provar autoridades sofre esquizofrenia evitar fuzilamento transferência centro psiquiátrico']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/australianos-condenados-%C3%A0-morte-na-indon%C3%A9sia-s%C3%A3o-levados-para-local-da-execu%C3%A7%C3%A3o-1.167016,esquizofrenia,"['O brasileiro Rodrigo Gularte, de 42 anos, condenado à morte por entrar no país com seis quilos de cocaína escondidos em pranchas de surf, está preso na Indonésia desde 2004 e sua família tenta provar às autoridades que sofre de esquizofrenia para evitar o fuzilamento, com a transferência para um centro psiquiátrico.']",48,['brasileiro rodrigo gularte anos condenado morte entrar país quilos cocaína escondidos pranchas surf preso indonésia família tenta provar autoridades sofre esquizofrenia evitar fuzilamento transferência centro psiquiátrico']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/indon%C3%A9sia-amea%C3%A7a-reconsiderar-compra-de-material-militar-do-brasil-1.166315,esquizofrenia,"[', diagnosticado com esquizofrenia. Laudo assinado por um psiquiatria da rede pública da Indonésia confirmou o quadro de saúde do brasileiro.']",49,['diagnosticado esquizofrenia laudo assinado psiquiatria rede pública indonésia confirmou quadro saúde brasileiro']
2015,https://www.correiodopovo.com.br/not%C3%ADcias/mundo/indon%C3%A9sia-critica-brasil-e-agrava-crise-diplom%C3%A1tica-1.166084,esquizofrenia,"['Neste momento o Brasil tenta negociar a transferência de Gularte para um hospital psiquiátrico. A lei da Indonésia exige que os condenados tenham plena consciência do seu crime e da sua punição para serem executados. Com o diagnóstico de esquizofrenia, o brasileiro poderia ter a pena suspensa ou pelo menos adiada. Mas, apesar do laudo de um médico do serviço público de saúde, a promotoria da Indonésia ainda exige uma outra análise, de uma junta médica, antes de suspender a sentença. Um diplomata brasileiro irá entregar ao diretor do presídio um pedido para transferência de Gularte.']",50,['brasil tenta negociar transferência gularte hospital psiquiátrico lei indonésia exige condenados tenham plena consciência crime punição serem executados diagnóstico esquizofrenia brasileiro poderia pena suspensa adiada apesar laudo médico serviço público saúde promotoria indonésia exige análise junta médica suspender sentença diplomata brasileiro entregar diretor presídio pedido transferência gularte']
